date,close
2024-02-13,88.10590483990133
2024-02-14,86.07452450725516
2024-02-15,87.25584560830106
2024-02-16,85.6141800150237
2024-02-19,87.01605273979946
2024-02-20,89.10046269642115
2024-02-21,87.69377191795381
2024-02-22,89.44450737759092
2024-02-23,90.23108783882013
2024-02-26,91.77273282191132
2024-02-27,95.36876224690107
2024-02-28,94.94932448023285
2024-02-29,93.57550022301464
2024-03-01,91.97145993967642
2024-03-04,90.52826344193356
2024-03-05,90.43397902874369
2024-03-06,91.09866140623078
2024-03-07,91.649995617673
2024-03-08,93.2254349315919
2024-03-11,93.29631672257219
2024-03-12,96.09634777496699
2024-03-13,95.63684695193861
2024-03-14,101.03445098061705
2024-03-15,102.35783952686131
2024-03-18,100.66838049284972
2024-03-19,98.5844856977697
2024-03-20,99.59015871923323
2024-03-21,99.19564339748536
2024-03-22,100.67264414263136
2024-03-25,101.68083697773697
2024-03-26,101.583617806609
2024-03-27,99.92764815988441
2024-03-28,96.99403300777415
2024-03-29,96.1797813193033
2024-04-01,97.89026810142596
2024-04-02,98.35948809725663
2024-04-03,95.98714126891849
2024-04-04,96.36835266865182
2024-04-05,97.16243868428464
2024-04-08,95.50771740722372
2024-04-09,95.84972082729308
2024-04-10,96.00936427638601
2024-04-11,93.88647365446391
2024-04-12,94.60800316257928
2024-04-15,95.7229195039392
2024-04-16,97.86791739356497
2024-04-17,100.00246432538343
2024-04-18,97.33332632328683
2024-04-19,95.57248270218516
2024-04-22,96.61032756599587
2024-04-23,97.65700251974344
2024-04-24,98.71750821152655
2024-04-25,106.67821305761494
2024-04-26,107.95718991836807
2024-04-29,110.49232612348227
2024-04-30,112.67708883280443
2024-05-01,114.21172149269911
2024-05-02,113.55059938111098
2024-05-03,115.34503393103664
2024-05-06,113.63271252732179
2024-05-07,113.15234030654493
2024-05-08,112.11529754299427
2024-05-09,112.35519836233041
2024-05-10,117.73760220833489
2024-05-13,113.47847080597484
2024-05-14,115.10426136631563
2024-05-15,111.5066266289449
2024-05-16,110.51435073918134
2024-05-17,113.00413324213952
2024-05-20,113.20609372230889
2024-05-21,110.84746867697793
2024-05-22,109.32761604152243
2024-05-23,110.87916236937323
2024-05-24,109.3259348520164
2024-05-27,109.85516541684515
2024-05-28,110.01032851546772
2024-05-29,108.64028096699553
2024-05-30,113.45668473766386
2024-05-31,114.96175550889305
2024-06-03,110.45372561435562
2024-06-04,110.92183308739376
2024-06-05,109.51812027476836
2024-06-06,111.45697970696114
2024-06-07,109.75913350057323
2024-06-10,109.56232228360736
2024-06-11,110.72983174531768
2024-06-12,112.7201716160827
2024-06-13,110.10147735576585
2024-06-14,109.42205149045353
2024-06-17,108.44178996625212
2024-06-18,107.08757379032016
2024-06-19,110.99176741853591
2024-06-20,111.9503719360966
2024-06-21,109.2171373343219
2024-06-24,111.29621218636183
2024-06-25,116.17972542175548
2024-06-26,118.66301323756707
2024-06-27,115.1689585668787
2024-06-28,114.1160112635228
2024-07-01,117.10298913155145
2024-07-02,115.51500180454495
2024-07-03,116.60320910091741
2024-07-04,118.48299840573485
2024-07-05,116.36489116204893
2024-07-08,116.28456811105055
2024-07-09,109.04002466159213
2024-07-10,106.88219650739754
2024-07-11,106.39684217958725
2024-07-12,103.82639588955149
2024-07-15,107.325734752959
2024-07-16,104.3515651637279
2024-07-17,103.48893956099067
2024-07-18,103.81179065391922
2024-07-19,106.90119751612237
2024-07-22,103.92690101502274
2024-07-23,106.42612177674773
2024-07-24,106.50114256661686
2024-07-25,104.48312137282252
2024-07-26,105.50597747915549
2024-07-29,105.97983114518202
2024-07-30,104.7675897817937
2024-07-31,104.96642193827117
2024-08-01,104.21272429424214
2024-08-02,104.50182996905777
2024-08-05,105.94787166527995
2024-08-06,109.41713805828273
2024-08-07,106.7950121536119
2024-08-08,111.50527400190744
2024-08-09,107.28942982039464
2024-08-12,107.01772044185265
2024-08-13,108.33852076345805
2024-08-14,109.00356780400675
2024-08-15,107.70829745023416
2024-08-16,107.31454322574139
2024-08-19,106.31476337336363
2024-08-20,105.12150426412813
2024-08-21,106.97647030041676
2024-08-22,107.79693397331233
2024-08-23,106.36653687208818
2024-08-26,108.35176545687662
2024-08-27,109.07426846650266
2024-08-28,110.91745263105896
2024-08-29,112.37919601574502
2024-08-30,110.58660075838111
2024-09-02,109.40923599149627
2024-09-03,111.11227566552671
2024-09-04,112.53323361035605
2024-09-05,112.54245812608626
2024-09-06,112.86327198695912
2024-09-09,115.84237161134435
2024-09-10,114.53712128513298
2024-09-11,115.85517520000663
2024-09-12,115.44532813199513
2024-09-13,115.0013013430246
2024-09-16,117.61528263086343
2024-09-17,119.63283073795654
2024-09-18,121.6560135314186
2024-09-19,124.9366835295474
2024-09-20,125.05168777587005
2024-09-23,126.83235987006125
2024-09-24,126.11079908177794
2024-09-25,126.99455422036223
2024-09-26,126.72778290380258
2024-09-27,127.03736599242943
2024-09-30,128.6228403981556
2024-10-01,126.59841507047543
2024-10-02,132.07470849818117
2024-10-03,129.50861296690206
2024-10-04,126.46475036167055
2024-10-07,129.49287153194243
2024-10-08,131.62527864571217
2024-10-09,133.34523057336548
2024-10-10,135.09907443017246
2024-10-11,135.13353780886618
2024-10-14,132.79656504171123
2024-10-15,133.0645650885713
2024-10-16,131.3402426152616
2024-10-17,133.9938123858872
2024-10-18,133.6671126317454
2024-10-21,131.54414926072212
2024-10-22,130.76669932089683
2024-10-23,131.91706680397522
2024-10-24,130.5033572245565
2024-10-25,128.43905920072277
2024-10-28,129.13111565579686
2024-10-29,129.83022300386423
2024-10-30,128.58481898714203
2024-10-31,127.44284510549559
2024-11-01,128.099715651093
2024-11-04,124.5051776174283
2024-11-05,121.10985506873378
2024-11-06,119.44179032168614
2024-11-07,118.99246828451977
2024-11-08,119.794568991595
2024-11-11,123.4437362122868
2024-11-12,125.64226063903952
2024-11-13,125.30363813775244
2024-11-14,125.31863485349992
2024-11-15,122.89237661114957
2024-11-18,122.90832136813488
2024-11-19,122.2619103699571
2024-11-20,123.11512843800121
2024-11-21,121.15555546324389
2024-11-22,122.48177367261559
2024-11-25,126.35772994974424
2024-11-26,126.14623230556032
2024-11-27,127.22740073639036
2024-11-28,129.06019483279118
2024-11-29,128.09273742211275
2024-12-02,128.73246837804132
2024-12-03,128.82929202271083
2024-12-04,129.14576559987313
2024-12-05,127.22809976918974
2024-12-06,127.35414387134962
2024-12-09,128.69325518376237
2024-12-10,132.54929024636505
2024-12-11,135.1844300509062
2024-12-12,141.20371625257573
2024-12-13,139.12275773050598
2024-12-16,141.64205068088717
2024-12-17,142.2334818033358
2024-12-18,148.67548891038655
2024-12-19,146.36449305454457
2024-12-20,143.99889147946345
2024-12-23,142.35411893608006
2024-12-24,136.5020774730542
2024-12-25,135.14181839314824
2024-12-26,133.1720738610081
2024-12-27,133.64004525963813
2024-12-30,134.6239149532373
2024-12-31,139.84133975045742
2025-01-01,142.59621562307387
2025-01-02,141.03088318946507
2025-01-03,138.58870676723893
2025-01-06,140.02892187714482
2025-01-07,136.4480999218159
2025-01-08,141.60953227031337
2025-01-09,145.0621541230758
2025-01-10,143.779199593867
2025-01-13,139.0058607731637
2025-01-14,142.89263492731982
2025-01-15,142.63697222724807
2025-01-16,146.2853363352803
2025-01-17,141.76496634559422
2025-01-20,140.14575935633482
2025-01-21,140.2305555245029
2025-01-22,140.43257847994727
2025-01-23,139.24377801635654
2025-01-24,141.05969849406347
2025-01-27,138.14871996194194
2025-01-28,137.82478383316447
2025-01-29,138.22587309675157
2025-01-30,139.72523476878186
2025-01-31,141.79894626520093
2025-02-03,138.71442746144612
2025-02-04,134.590260760213
2025-02-05,138.14289136429383
2025-02-06,139.1336350286458
2025-02-07,137.1349042157231
2025-02-10,141.52667046044422
2025-02-11,141.9254153825693
2025-02-12,145.38532325193862
2025-02-13,145.6545888821149
2025-02-14,151.8590742414419
2025-02-17,157.36371222958334
2025-02-18,156.66041194976248
2025-02-19,159.81420160974133
2025-02-20,161.97134219046922
2025-02-21,166.549414750299
2025-02-24,163.44778498861658
2025-02-25,165.78878698740107
2025-02-26,169.42038312639625
2025-02-27,163.64645042503207
2025-02-28,159.89912384301616
2025-03-03,153.58566612554958
2025-03-04,152.836750288771
2025-03-05,155.12344282679334
2025-03-06,159.93513812647112
2025-03-07,160.2524271873934
2025-03-10,165.64095974998057
2025-03-11,161.2120410605664
2025-03-12,155.8903499074539
2025-03-13,155.7951371663198
2025-03-14,157.0749735506345
2025-03-17,157.05080236352697
2025-03-18,150.7647225616953
2025-03-19,150.5715056795603
2025-03-20,146.7673532494185
2025-03-21,148.8206892088319
2025-03-24,149.99082387189097
2025-03-25,147.2713085841535
2025-03-26,145.83840358488015
2025-03-27,142.8528262937532
2025-03-28,142.74521553485485
2025-03-31,145.57103463001675
2025-04-01,142.80065790381386
2025-04-02,144.3196436830882
2025-04-03,142.86861547215133
2025-04-04,140.6912788741103
2025-04-07,140.46064898739647
2025-04-08,137.65114155352768
2025-04-09,136.20342477738382
2025-04-10,133.04560720486728
2025-04-11,138.44684805510894
2025-04-14,138.61381463134782
2025-04-15,136.75585343438877
2025-04-16,137.41105602255436
2025-04-17,137.1712686945386
2025-04-18,136.6346929349251
2025-04-21,138.39255155967552
2025-04-22,140.57545315092875
2025-04-23,139.1613922317752
2025-04-24,137.6367529773881
2025-04-25,136.95014520934006
2025-04-28,130.85352040262757
2025-04-29,127.01112886516914
2025-04-30,130.59647123378886
2025-05-01,135.03196809346753
2025-05-02,134.4282810331568
2025-05-05,136.05537467143478
2025-05-06,136.97343099245484
2025-05-07,145.74588460240648
2025-05-08,149.12070625178194
2025-05-09,148.81407905482115
2025-05-12,146.07014133042327
2025-05-13,141.52239880672872
2025-05-14,142.17053286546684
2025-05-15,140.1061371418539
2025-05-16,136.24506103875746
2025-05-19,134.5618205714416
2025-05-20,131.7482317227722
2025-05-21,136.33779575984434
2025-05-22,138.8325309864451
2025-05-23,138.87981806376894
2025-05-26,143.12348994701108
2025-05-27,143.41681630678983
2025-05-28,141.03802089844174
2025-05-29,145.47321602094746
2025-05-30,147.1231789906069
2025-06-02,144.17462883949287
2025-06-03,143.69866337729945
2025-06-04,141.2746865080073
2025-06-05,137.48985490487567
